Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans
1873,534177210,20,RL,4.382026634673881,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,34,34,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,326.0,1242.0,GasA,Fa,Y,SBrkr,7.124478262493424,0,0,7.124478262493424,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,34.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD ,12.075394321888057,0,0,0,0,0,0,0,0,0,0,0
2125,907135050,20,RL,4.0943445622221,9.03931477492408,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,13,13,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,570.0,990.0,GasA,Ex,Y,SBrkr,6.897704943128636,0,0,6.897704943128636,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,12.0,Unf,1.0,384.0,TA,TA,Y,256,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD ,11.891361900690473,0,0,0,0,0,0,0,0,0,0,0
1489,908102260,20,RL,4.31748811353631,9.204020443231363,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,43,43,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,136.0,1256.0,GasA,Gd,Y,SBrkr,7.135687347028144,0,0,7.135687347028144,1.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,43.0,Fin,1.0,276.0,TA,TA,Y,736,68,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.901583454762012,0,0,0,0,0,0,0,0,0,0,0
2383,528110050,20,RL,4.672828834461906,9.53899642739739,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,0,0,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,690.0,2076.0,GasA,Ex,Y,SBrkr,7.638198244285779,0,0,7.638198244285779,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3.0,850.0,TA,TA,Y,216,229,0,0,0,0,Missing,Missing,Missing,0,9,2006,New,13.049792684569493,0,1,0,0,0,0,0,0,0,0,0
983,923275040,85,RL,4.219507705176107,9.116139576577355,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,31,31,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,1097.0,GasA,Ex,Y,SBrkr,7.01211529430638,0,0,7.01211529430638,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,31.0,Fin,2.0,602.0,TA,TA,Y,303,30,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.016726473799254,1,0,0,0,0,0,0,0,0,0,0
1325,902406090,50,RM,4.394449154672439,9.405084448768694,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,54,54,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1050.0,1050.0,GasA,Ex,N,FuseF,6.956545443151569,745,0,7.492760300922379,0.0,0.0,2,0,4,1,TA,7,Typ,0,Missing,Attchd,54.0,Unf,1.0,352.0,Fa,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,11.786762130599957,0,0,0,0,0,0,0,0,0,0,0
1378,905102170,20,RL,4.248495242049359,9.323669057283185,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,43,43,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,134.0,1040.0,GasA,Ex,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,43.0,Unf,1.0,384.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,2,2008,WD ,11.771436160121729,0,0,0,0,0,0,0,0,0,0,0
1537,909281110,70,RL,4.605170185988092,9.17678358844734,Pave,Missing,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,8,6,73,58,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,398.0,608.0,GasA,TA,Y,SBrkr,6.890609120147166,890,0,7.5352967024440884,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,73.0,Fin,2.0,786.0,Fa,TA,Y,0,0,207,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,12.45712704000522,0,0,0,0,0,0,0,0,0,0,0
905,909101140,50,RL,4.0943445622221,9.30546871706776,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,68,49,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,156.0,984.0,GasA,Ex,Y,SBrkr,6.891625897052253,620,0,7.38025578842646,0.0,0.0,2,0,3,1,TA,6,Min2,0,Missing,Detchd,32.0,Unf,2.0,660.0,TA,TA,Y,0,68,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,11.669929213779893,0,0,0,0,0,0,0,0,0,0,0
1532,909275050,70,RL,4.0943445622221,8.881836305004146,Pave,Missing,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,77,8,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,776.0,776.0,GasA,TA,Y,SBrkr,6.7464121285733745,651,0,7.31455283232408,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,77.0,RFn,1.0,270.0,TA,TA,P,0,0,112,0,0,0,Missing,MnPrv,Missing,0,2,2008,WD ,11.911701584927597,0,0,0,0,0,0,0,0,0,0,0
132,534475100,20,RL,4.382026634673881,9.20230820027892,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,56,56,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,412.0,1056.0,GasA,TA,Y,SBrkr,6.968850378341948,0,0,6.968850378341948,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,56.0,RFn,1.0,280.0,TA,TA,Y,0,0,164,0,0,0,Missing,MnPrv,Missing,0,2,2010,WD ,11.759785542901755,0,0,0,0,0,0,0,0,0,0,0
1078,528188090,160,RL,3.58351893845611,7.803026643632217,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,5,4,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,764.0,GasA,Ex,Y,SBrkr,6.638567789166521,862,0,7.3938782901077555,0.0,0.0,2,1,2,1,Gd,6,Typ,0,Missing,BuiltIn,5.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,Missing,Missing,Missing,0,10,2008,WD ,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0
2511,533221080,160,FV,4.219507705176107,8.005700678662542,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,6,6,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,403.0,756.0,GasA,Ex,Y,SBrkr,6.643789733147672,756,0,7.329093736246592,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,6.0,Unf,2.0,440.0,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,12.01974306733868,1,0,0,0,0,0,0,0,0,0,0
912,909250220,50,RL,4.174387269895637,8.962391701743002,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,4,3,81,59,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,500.0,1122.0,GasA,TA,Y,SBrkr,7.191429330036379,653,0,7.591357046698551,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,28.0,Unf,2.0,576.0,TA,TA,Y,431,44,0,0,0,0,Missing,MnPrv,Missing,0,12,2009,WD ,11.813030057420567,0,0,0,0,0,0,0,0,0,0,0
2351,527356020,60,RL,4.382026634673881,9.722684841711443,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,7,5,28,28,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,133.0,1392.0,GasA,TA,Y,SBrkr,7.238496840894365,1392,0,7.931644021454311,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,28.0,RFn,2.0,564.0,TA,TA,Y,0,112,0,0,440,519,Rare_var,MnPrv,Rare_var,2000,7,2006,WD ,12.429216196844383,0,0,0,0,0,0,0,0,0,0,0
330,923226250,160,RM,3.044522437723423,7.297091005160418,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,40,40,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,6.302618975744905,546,0,6.9957661563048505,0.0,0.0,1,1,3,1,TA,5,Typ,0,Missing,Missing,30.0,Missing,0.0,0.0,Missing,Missing,Y,200,26,0,0,0,0,Missing,Missing,Missing,0,3,2010,WD ,11.238488619268468,0,0,0,0,0,0,0,0,1,0,0
2586,535305120,20,RL,4.31748811353631,9.227197489042606,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,55,55,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,7.362010551259734,0,0,7.362010551259734,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,55.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0
224,905106140,60,RL,4.382026634673881,9.144627828610801,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,41,41,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,292.0,663.0,GasA,TA,Y,SBrkr,6.4967749901858625,689,0,7.20934025660291,0.0,0.0,1,1,4,1,TA,7,Typ,0,Missing,Attchd,41.0,Fin,1.0,299.0,TA,TA,Y,379,36,0,0,0,0,Missing,MnPrv,Missing,0,3,2010,WD ,11.970350312009105,0,0,0,0,0,0,0,0,0,0,0
98,533212020,160,FV,3.1780538303479458,7.841492924460013,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,190.0,600.0,GasA,Ex,Y,SBrkr,6.396929655216146,600,0,7.090076835776092,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,6.0,RFn,2.0,480.0,TA,TA,Y,0,172,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,11.915051671812877,0,0,0,0,0,0,0,0,0,0,0
2565,534479300,20,RL,4.406719247264253,9.199077179697472,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,52,31,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,450.0,936.0,GasA,TA,Y,FuseA,6.841615476477592,0,0,6.841615476477592,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,52.0,Unf,1.0,240.0,TA,TA,Y,0,0,160,0,0,0,Missing,MnPrv,Missing,0,3,2006,WD ,11.703545824578878,0,0,0,0,0,0,0,0,0,0,0
1934,535304170,20,RL,4.219507705176107,8.979920411691197,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,54,54,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,1040.0,GasA,TA,Y,FuseF,6.946975992135418,0,0,6.946975992135418,0.0,1.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,54.0,Fin,1.0,293.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2007,WD ,11.820410164718188,0,0,0,0,0,0,0,0,0,0,0
997,527107010,60,RL,4.219507705176107,9.618335609937972,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,12,12,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,778.0,916.0,GasA,Gd,Y,SBrkr,6.82001636467413,720,0,7.400009517162692,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,12.0,Fin,2.0,386.0,TA,TA,Y,168,84,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,12.061046873479915,1,0,0,0,0,0,0,0,0,0,0
64,528382020,60,RL,4.5217885770490405,9.372799299673886,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,11,3,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,628.0,1152.0,GasA,Ex,Y,SBrkr,7.059617628291383,1106,0,7.727535110475448,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,11.0,Fin,3.0,671.0,TA,TA,Y,132,57,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.577636201962656,0,0,0,0,0,0,0,0,0,0,0
1799,528458130,60,FV,4.31748811353631,9.104979856318357,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,0,0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,1184.0,GasA,Ex,Y,SBrkr,7.076653815443951,1426,0,7.867105500316739,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,0.0,Fin,2.0,550.0,TA,TA,Y,208,364,0,0,0,0,Missing,Missing,Missing,0,8,2007,New,12.623061104072981,0,0,0,0,0,0,0,0,0,0,0
230,905109170,20,RL,4.219507705176107,9.90658275744343,Pave,Missing,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,7,33,9,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,1420.0,GasA,Gd,Y,SBrkr,7.301822342137932,0,0,7.301822342137932,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,33.0,RFn,2.0,690.0,TA,TA,Y,496,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.506177237980511,1,0,0,0,0,0,0,0,0,0,0
1295,902109160,50,RM,4.394449154672439,8.896724917497897,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,5,88,58,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,936.0,GasA,Gd,N,FuseA,6.866933284461882,780,0,7.461640392208575,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,88.0,Unf,1.0,225.0,Fa,Fa,N,0,0,236,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.713823407337118,0,0,0,0,0,0,0,0,0,0,0
638,535178120,20,RL,4.248495242049359,9.07680897935166,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,54,54,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,1382.0,GasA,Gd,Y,FuseA,7.231287004327616,0,0,7.231287004327616,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Missing,Attchd,54.0,Unf,1.0,350.0,TA,TA,Y,280,0,0,0,0,0,Missing,GdWo,Missing,0,7,2009,WD ,11.938193200374572,0,0,0,0,0,0,0,0,0,0,0
2278,923202134,20,RL,4.248495242049359,9.036225051729327,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,5,5,0,0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,1120.0,GasA,Ex,Y,SBrkr,7.02108396428914,0,0,7.02108396428914,0.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Missing,27.0,Missing,0.0,0.0,Missing,Missing,Y,0,30,0,0,0,0,Missing,Missing,Missing,0,12,2007,New,11.898187865760873,0,0,0,0,0,0,0,0,1,0,0
2202,909252150,70,RL,4.143134726391533,8.294049640102028,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,77,12,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,531.0,GasA,TA,Y,SBrkr,6.340359303727752,531,0,7.001245622069476,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,77.0,Unf,1.0,216.0,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2007,WD ,11.908340237224891,0,0,0,0,0,0,0,0,0,0,0
2833,908188150,160,RM,3.4657359027997265,8.12058871174027,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,976.0,GasA,Ex,Y,SBrkr,6.883462586413092,732,0,7.443078374348516,0.0,0.0,2,0,3,1,Gd,7,Rare_var,0,Missing,Detchd,2.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,11.77528972943772,0,0,0,0,0,0,0,0,0,0,0
1707,528150040,20,RL,4.543294782270004,9.51892740510786,Pave,Missing,IR1,HLS,AllPub,Corner,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,1,1,Hip,CompShg,MetalSd,MetalSd,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,1802.0,GasA,Ex,Y,SBrkr,7.496652438168283,0,0,7.496652438168283,0.0,0.0,2,1,3,1,Ex,7,Typ,1,Gd,Attchd,1.0,Fin,3.0,843.0,TA,TA,Y,158,105,0,0,0,0,Missing,Missing,Missing,0,6,2007,WD ,12.826649133255284,0,0,0,0,0,0,0,0,0,0,0
2428,528228565,120,RL,3.7612001156935624,8.0106915391303,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,1362.0,GasA,Ex,Y,SBrkr,7.317212408359839,0,0,7.317212408359839,0.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,1.0,Fin,2.0,440.0,TA,TA,Y,142,20,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,12.27134527214637,0,0,0,0,0,0,0,0,0,0,0
242,905453080,20,RL,3.784189633918261,9.769098649497476,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,7,5,1,0,Gable,CompShg,VinylSd,VinylSd,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,1508.0,GasA,Ex,Y,SBrkr,7.318539548567902,0,0,7.318539548567902,1.0,0.0,1,0,1,1,Gd,5,Typ,2,TA,Attchd,1.0,RFn,2.0,572.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,1,2010,Rare_var,12.637952459809789,0,0,0,0,0,0,0,0,0,0,0
1564,914453045,20,RL,4.219507705176107,10.074495349429808,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,12,11,Gable,CompShg,MetalSd,MetalSd,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,1840.0,GasA,Ex,Y,SBrkr,7.616775808698373,0,0,7.616775808698373,1.0,0.0,3,0,3,1,Gd,7,Typ,0,Missing,Attchd,12.0,Fin,3.0,786.0,TA,TA,Y,0,46,192,0,0,0,Missing,Missing,Missing,0,9,2008,WD ,12.611537753638338,1,0,0,0,0,0,0,0,0,0,0
2613,535403150,20,RL,4.3694478524670215,9.094929520464856,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,47,47,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,655.0,GasA,Ex,Y,SBrkr,7.085064293952548,0,0,7.085064293952548,0.0,1.0,1,0,3,1,TA,6,Typ,1,Fa,BuiltIn,52.0,Fin,2.0,539.0,TA,TA,Y,0,0,192,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,11.979799201207037,0,0,0,0,0,0,0,0,0,0,0
2832,908188140,160,RM,3.1780538303479458,7.8328075165248645,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2,2,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,970.0,GasA,Ex,Y,SBrkr,6.877296071497429,739,0,7.443663683115591,0.0,0.0,2,0,3,1,Gd,7,Rare_var,0,Missing,Detchd,2.0,Unf,2.0,380.0,TA,TA,Y,0,40,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,11.831379196088763,0,0,0,0,0,0,0,0,0,0,0
2459,528439030,20,RL,4.290459441148391,9.069698042173716,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,1,1,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,1616.0,GasA,Ex,Y,SBrkr,7.38770923908104,0,0,7.38770923908104,0.0,0.0,2,0,3,1,Gd,7,Typ,0,Missing,Attchd,1.0,RFn,3.0,834.0,TA,TA,Y,208,59,0,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,12.354492650648448,0,0,0,0,0,0,0,0,0,0,0
1360,903452025,30,RM,4.219507705176107,8.74687531957003,Rare_var,Missing,IR1,Lvl,AllPub,Inside,Gtl,IDOTRR,Rare_var,Norm,1Fam,1Story,6,6,78,58,Gable,CompShg,Stucco,Wd Shng,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,TA,Y,SBrkr,6.643789733147672,0,0,6.643789733147672,0.0,0.0,1,0,1,1,TA,4,Typ,0,Missing,Detchd,78.0,Unf,2.0,440.0,TA,TA,N,0,0,84,0,0,0,Missing,Missing,Missing,0,7,2008,WD ,11.449453042014655,1,0,0,0,0,0,0,0,0,0,0
2723,905200380,30,RL,4.219507705176107,9.771611931222546,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,82,56,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,872.0,GasA,Fa,N,FuseF,6.77078942390898,0,0,6.77078942390898,0.0,0.0,1,0,2,1,Fa,5,Mod,1,Gd,Detchd,82.0,Unf,1.0,322.0,Fa,Fa,N,0,0,116,0,0,0,Missing,Missing,Missing,0,4,2006,WD ,11.56171562913966,1,0,0,0,0,0,0,0,0,0,0
1350,903235100,30,RM,4.0943445622221,8.752107198329362,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,BrkSide,Feedr,Rare_var,1Fam,1Story,4,6,81,58,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,520.0,GasA,Fa,N,SBrkr,6.253828811575473,0,0,6.253828811575473,0.0,0.0,1,0,1,1,Fa,4,Typ,0,Missing,Detchd,88.0,Unf,1.0,240.0,Fa,TA,Y,49,0,87,0,0,0,Missing,Missing,Missing,0,5,2008,WD ,11.134589024250317,0,0,0,0,0,0,0,0,0,0,0
