Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice,Lot Frontage_nans,Mas Vnr Area_nans,BsmtFin SF 1_nans,BsmtFin SF 2_nans,Bsmt Unf SF_nans,Total Bsmt SF_nans,Bsmt Full Bath_nans,Bsmt Half Bath_nans,Garage Yr Blt_nans,Garage Cars_nans,Garage Area_nans,basement_livable,Total_sf,Functional_Num,ExterCond_Num,ExterQual_Num,KitchenQual_Num,neigh_score
1933,535302070,20,RL,4.0943445622221,9.301094735244646,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,6,6,7.416198487095663,7.416198487095663,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,441.0,Unf,0.0,22.516660498395403,30.789608636681304,GasA,TA,Y,SBrkr,6.854354502255021,0,0,6.854354502255021,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Detchd,7.416198487095663,Unf,2.0,20.248456731316587,TA,TA,N,0,48,0,0,0,0,Missing,Missing,Missing,0,4,2007,WD ,11.736069016284436,0,0,0,0,0,0,0,0,0,0,0,441.0,954.854354502255,8,3,3,3,4.941874986950475
820,906340110,20,RL,4.3694478524670215,9.272093768251665,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,8,5,1.4142135623730951,1.0,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1288.0,Unf,0.0,20.42057785666214,41.291645644125154,GasA,Ex,Y,SBrkr,7.4489161025442,0,0,7.4489161025442,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,1.4142135623730951,RFn,3.0,28.74021572639983,TA,TA,Y,208,44,0,0,0,0,Missing,Missing,Missing,0,9,2009,WD ,12.601487417784837,0,0,0,0,0,0,0,0,0,0,0,1288.0,1712.4489161025442,8,3,4,4,5.3832488380544925
675,535426150,20,RL,4.382026634673881,9.104979856318357,Pave,Missing,IR1,HLS,AllPub,Inside,Mod,2,Norm,Norm,1Fam,1Story,6,6,7.14142842854285,7.14142842854285,Rare_var,Rare_var,Wd Sdng,Wd Sdng,BrkFace,82.0,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,12.649110640673518,12.649110640673518,GasA,Fa,Y,SBrkr,7.040536390215956,0,0,7.040536390215956,0.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Basment,7.14142842854285,RFn,1.0,19.595917942265423,TA,TA,Y,0,28,64,0,0,0,Missing,Missing,Missing,0,4,2009,WD ,11.639558115903595,0,0,0,0,0,0,0,0,0,0,0,0.0,167.04053639021595,8,3,3,3,4.941874986950475
2910,923225240,160,RM,3.713572066704308,7.887959336599945,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,TwnhsE,2Story,5,6,5.385164807134504,5.385164807134504,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,548.0,Rec,173.0,6.0,27.51363298439521,GasA,Ex,Y,SBrkr,6.829793737512425,550,0,7.29641326877392,0.0,0.0,2,0,4,1,TA,6,Typ,1,TA,Attchd,5.385164807134504,RFn,1.0,18.33030277982336,TA,TA,Y,104,26,0,0,0,0,Missing,Missing,Missing,0,7,2006,WD ,11.751942365440728,0,0,0,0,0,0,0,0,0,0,0,721.0,1313.8297937375123,8,3,3,3,4.778164536327273
21,527358140,20,RL,4.653960350157523,9.37169362233394,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,6,6,5.744562646538029,5.744562646538029,Hip,CompShg,Plywood,Plywood,BrkFace,480.0,TA,TA,CBlock,Gd,TA,No,BLQ,705.0,Unf,0.0,33.74907406137241,42.941821107167776,GasA,Ex,Y,SBrkr,7.519692404116539,0,0,7.519692404116539,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,5.744562646538029,RFn,2.0,23.366642891095847,TA,TA,Y,0,122,0,0,0,0,Missing,MnPrv,Missing,0,1,2010,COD,12.154779351142624,0,0,0,0,0,0,0,0,0,0,0,705.0,1851.5196924041165,8,3,3,3,4.941874986950475
1873,534177210,20,RL,4.382026634673881,9.169518377455928,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,7,6,5.830951894845301,5.830951894845301,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,916.0,Unf,0.0,18.05547008526779,35.24202037341219,GasA,Fa,Y,SBrkr,7.124478262493424,0,0,7.124478262493424,0.0,0.0,1,1,3,1,TA,6,Typ,1,TA,Attchd,5.830951894845301,Unf,2.0,22.978250586152114,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,9,2007,WD ,12.075394321888057,0,0,0,0,0,0,0,0,0,0,0,916.0,1249.1244782624933,8,3,3,3,5.105585437573677
2125,907135050,20,RL,4.0943445622221,9.03931477492408,Pave,Missing,IR2,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,1Story,5,7,3.605551275463989,3.605551275463989,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,Gd,No,GLQ,420.0,Unf,0.0,23.874672772626646,31.464265445104548,GasA,Ex,Y,SBrkr,6.897704943128636,0,0,6.897704943128636,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,3.4641016151377544,Unf,1.0,19.595917942265423,TA,TA,Y,256,0,0,0,0,0,Missing,Missing,Missing,0,7,2007,WD ,11.891361900690471,0,0,0,0,0,0,0,0,0,0,0,420.0,996.8977049431286,8,4,3,3,5.2834293424796
1489,908102260,20,RL,4.31748811353631,9.204020443231364,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1Story,5,6,6.557438524302,6.557438524302,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,LwQ,290.0,11.661903789690601,35.4400902933387,GasA,Gd,Y,SBrkr,7.135687347028144,0,0,7.135687347028144,1.0,0.0,1,1,3,1,TA,6,Typ,0,Missing,Attchd,6.557438524302,Fin,1.0,16.61324772583615,TA,TA,Y,736,68,0,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.901583454762012,0,0,0,0,0,0,0,0,0,0,0,1120.0,1263.1356873470281,8,3,4,3,5.071885866602503
2383,528110050,20,RL,4.672828834461906,9.53899642739739,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,1Fam,1Story,10,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,Missing,0.0,Ex,TA,PConc,Ex,Gd,Gd,GLQ,1386.0,Unf,0.0,26.267851073127396,45.56314299957807,GasA,Ex,Y,SBrkr,7.638198244285779,0,0,7.638198244285779,1.0,0.0,2,1,2,1,Ex,7,Typ,1,Gd,Attchd,0.0,Fin,3.0,29.154759474226502,TA,TA,Y,216,229,0,0,0,0,Missing,Missing,Missing,0,9,2006,New,13.049792684569493,0,1,0,0,0,0,0,0,0,0,0,1386.0,2083.638198244286,8,3,5,5,6.004391069576125
983,923275040,85,RL,4.219507705176107,9.116139576577355,Pave,Missing,IR1,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,SFoyer,5,6,5.5677643628300215,5.5677643628300215,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,TA,Gd,PConc,Gd,TA,Av,GLQ,1097.0,Unf,0.0,0.0,33.12099032335839,GasA,Ex,Y,SBrkr,7.01211529430638,0,0,7.01211529430638,1.0,0.0,1,0,1,1,Gd,4,Typ,1,TA,Attchd,5.5677643628300215,Fin,2.0,24.535688292770594,TA,TA,Y,303,30,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,12.016726473799254,1,0,0,0,0,0,0,0,0,0,0,1097.0,1104.0121152943063,8,4,3,4,5.103660962061983
1325,902406090,50,RM,4.394449154672439,9.405084448768694,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1.5Fin,5,5,7.3484692283495345,7.3484692283495345,Gable,CompShg,MetalSd,MetalSd,BrkFace,335.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,32.4037034920393,32.4037034920393,GasA,Ex,N,FuseF,6.956545443151569,745,0,7.492760300922379,0.0,0.0,2,0,4,1,TA,7,Typ,0,Missing,Attchd,7.3484692283495345,Unf,1.0,18.76166303929372,Fa,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,11.786762130599955,0,0,0,0,0,0,0,0,0,0,0,0.0,1801.9565454431515,8,3,3,3,4.598396155909655
1378,905102170,20,RL,4.248495242049359,9.323669057283183,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1Story,5,5,6.557438524302,6.557438524302,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,906.0,Unf,0.0,11.575836902790225,32.2490309931942,GasA,Ex,Y,SBrkr,6.946975992135418,0,0,6.946975992135418,1.0,0.0,1,0,3,1,TA,5,Typ,0,Missing,Detchd,6.557438524302,Unf,1.0,19.595917942265423,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,2,2008,WD ,11.771436160121729,0,0,0,0,0,0,0,0,0,0,0,906.0,1046.9469759921353,8,3,3,3,4.598396155909655
1537,909281110,70,RL,4.605170185988092,9.17678358844734,Pave,Missing,IR1,HLS,AllPub,Inside,Mod,3,Norm,Norm,1Fam,2Story,8,6,8.54400374531753,7.615773105863909,Gable,CompShg,BrkFace,Stucco,Stone,40.0,TA,TA,PConc,TA,Fa,No,LwQ,210.0,Unf,0.0,19.949937343260004,24.657656011875904,GasA,TA,Y,SBrkr,6.890609120147166,890,0,7.535296702444088,0.0,0.0,1,1,4,1,TA,9,Typ,2,Gd,Detchd,8.54400374531753,Fin,2.0,28.035691537752374,Fa,TA,Y,0,0,207,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,12.45712704000522,0,0,0,0,0,0,0,0,0,0,0,210.0,1504.890609120147,8,3,3,3,5.26929588819688
905,909101140,50,RL,4.0943445622221,9.30546871706776,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,5,5,8.246211251235321,7.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,408.0,BLQ,420.0,12.489995996796797,31.368774282716245,GasA,Ex,Y,SBrkr,6.891625897052253,620,0,7.38025578842646,0.0,0.0,2,0,3,1,TA,6,Min2,0,Missing,Detchd,5.656854249492381,Unf,2.0,25.69046515733026,TA,TA,Y,0,68,0,0,0,0,Missing,Missing,Missing,0,7,2009,WD ,11.669929213779891,0,0,0,0,0,0,0,0,0,0,0,828.0,1610.891625897052,6,3,3,3,4.34255897274072
1532,909275050,70,RL,4.0943445622221,8.881836305004146,Pave,Missing,Reg,HLS,AllPub,Inside,Mod,3,Norm,Norm,1Fam,2Story,7,6,8.774964387392123,2.8284271247461903,Gable,CompShg,Stucco,Wd Shng,None,0.0,TA,Fa,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,27.85677655436824,27.85677655436824,GasA,TA,Y,SBrkr,6.746412128573375,651,0,7.31455283232408,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,8.774964387392123,RFn,1.0,16.431676725154983,TA,TA,P,0,0,112,0,0,0,Missing,MnPrv,Missing,0,2,2008,WD ,11.911701584927595,0,0,0,0,0,0,0,0,0,0,0,0.0,1433.7464121285734,8,2,3,3,4.7800890118389665
132,534475100,20,RL,4.382026634673881,9.20230820027892,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,5,7.483314773547883,7.483314773547883,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,TA,TA,CBlock,TA,TA,No,Rec,354.0,LwQ,290.0,20.29778313018444,32.49615361854384,GasA,TA,Y,SBrkr,6.968850378341948,0,0,6.968850378341948,1.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,7.483314773547883,RFn,1.0,16.73320053068151,TA,TA,Y,0,0,164,0,0,0,Missing,MnPrv,Missing,0,2,2010,WD ,11.759785542901756,0,0,0,0,0,0,0,0,0,0,0,644.0,1062.968850378342,8,3,3,3,4.598396155909655
1078,528188090,160,RL,3.58351893845611,7.803026643632217,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,Twnhs,2Story,7,5,2.23606797749979,2.0,Gable,CompShg,VinylSd,Wd Shng,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,27.640549922170507,27.640549922170507,GasA,Ex,Y,SBrkr,6.638567789166521,862,0,7.3938782901077555,0.0,0.0,2,1,2,1,Gd,6,Typ,0,Missing,BuiltIn,2.23606797749979,RFn,2.0,21.77154105707724,TA,TA,Y,0,27,0,0,0,0,Missing,Missing,Missing,0,10,2008,WD ,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0,0.0,1632.6385677891665,8,3,4,4,5.21953838743129
2511,533221080,160,FV,4.219507705176107,8.005700678662542,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,TwnhsE,2Story,6,5,2.449489742783178,2.449489742783178,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,Gd,TA,PConc,Gd,TA,No,GLQ,353.0,Unf,0.0,20.074859899884732,27.49545416973504,GasA,Ex,Y,SBrkr,6.643789733147672,756,0,7.329093736246592,0.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,2.449489742783178,Unf,2.0,20.97617696340303,TA,TA,Y,0,32,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,12.01974306733868,1,0,0,0,0,0,0,0,0,0,0,353.0,1518.6437897331475,8,3,4,4,5.055827936808087
912,909250220,50,RL,4.174387269895637,8.962391701743002,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,1Fam,1.5Fin,4,3,9.0,7.681145747868608,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,622.0,Unf,0.0,22.360679774997898,33.49626844888845,GasA,TA,Y,SBrkr,7.191429330036379,653,0,7.591357046698551,1.0,0.0,2,0,4,1,Gd,7,Min2,2,TA,Detchd,5.291502622129181,Unf,2.0,24.0,TA,TA,Y,431,44,0,0,0,0,Missing,MnPrv,Missing,0,12,2009,WD ,11.813030057420567,0,0,0,0,0,0,0,0,0,0,0,622.0,1782.1914293300363,6,3,3,4,3.819311761282284
2351,527356020,60,RL,4.382026634673881,9.722684841711445,Pave,Missing,IR1,Lvl,AllPub,Inside,Gtl,3,RRAn,Norm,1Fam,2Story,7,5,5.291502622129181,5.291502622129181,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,TA,TA,CBlock,Gd,TA,No,BLQ,790.0,LwQ,469.0,11.532562594670797,37.30951621235526,GasA,TA,Y,SBrkr,7.238496840894365,1392,0,7.931644021454311,1.0,0.0,3,1,5,1,Gd,12,Typ,2,TA,Attchd,5.291502622129181,RFn,2.0,23.748684174075834,TA,TA,Y,0,112,0,0,440,519,Rare_var,MnPrv,Rare_var,2000,7,2006,WD ,12.429216196844385,0,0,0,0,0,0,0,0,0,0,0,1259.0,2791.238496840894,8,3,3,4,4.92581705715606
330,923226250,160,RM,3.044522437723423,7.297091005160418,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,1,Norm,Norm,Twnhs,2Story,4,7,6.324555320336759,6.324555320336759,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,19.235384061671343,23.366642891095847,GasA,Ex,Y,SBrkr,6.302618975744905,546,0,6.9957661563048505,0.0,0.0,1,1,3,1,TA,5,Typ,0,Missing,Missing,5.477225575051661,Missing,0.0,0.0,Missing,Missing,Y,200,26,0,0,0,0,Missing,Missing,Missing,0,3,2010,WD ,11.238488619268468,0,0,0,0,0,0,0,0,1,0,0,176.0,1098.3026189757447,8,3,3,3,4.7942224661216875
2586,535305120,20,RL,4.31748811353631,9.227197489042606,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,1Story,6,6,7.416198487095663,7.416198487095663,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,14.696938456699069,14.696938456699069,GasA,TA,Y,SBrkr,7.362010551259734,0,0,7.362010551259734,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,7.416198487095663,Unf,2.0,20.0,TA,TA,Y,0,0,0,0,0,0,Missing,Missing,Missing,0,6,2006,WD ,11.951180395901384,0,0,0,0,0,0,0,0,0,0,0,0.0,223.36201055125974,8,3,3,4,4.941874986950475
224,905106140,60,RL,4.382026634673881,9.1446278286108,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,1,Norm,Norm,1Fam,2Story,6,7,6.4031242374328485,6.4031242374328485,Gable,CompShg,HdBoard,HdBoard,Stone,143.0,TA,TA,CBlock,TA,TA,No,ALQ,371.0,Unf,0.0,17.08800749063506,25.748786379167466,GasA,TA,Y,SBrkr,6.496774990185863,689,0,7.20934025660291,0.0,0.0,1,1,4,1,TA,7,Typ,0,Missing,Attchd,6.4031242374328485,Fin,1.0,17.291616465790582,TA,TA,Y,379,36,0,0,0,0,Missing,MnPrv,Missing,0,3,2010,WD ,11.970350312009105,0,0,0,0,0,0,0,0,0,0,0,371.0,1358.4967749901857,8,3,3,3,5.121643367368091
98,533212020,160,FV,3.1780538303479458,7.841492924460013,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,Twnhs,2Story,7,5,2.449489742783178,2.23606797749979,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,368.0,ALQ,42.0,13.784048752090222,24.49489742783178,GasA,Ex,Y,SBrkr,6.396929655216146,600,0,7.090076835776092,1.0,0.0,2,1,2,1,Gd,4,Typ,0,Missing,Detchd,2.449489742783178,RFn,2.0,21.908902300206645,TA,TA,Y,0,172,0,0,0,0,Missing,Missing,Missing,0,2,2010,WD ,11.915051671812876,0,0,0,0,0,0,0,0,0,0,0,410.0,1206.3969296552161,8,3,4,4,5.21953838743129
2565,534479300,20,RL,4.406719247264253,9.199077179697472,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,6,7.211102550927978,5.5677643628300215,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,21.213203435596427,30.59411708155671,GasA,TA,Y,FuseA,6.841615476477592,0,0,6.841615476477592,0.0,0.0,1,0,2,1,TA,5,Typ,0,Missing,Attchd,7.211102550927978,Unf,1.0,15.491933384829668,TA,TA,Y,0,0,160,0,0,0,Missing,MnPrv,Missing,0,3,2006,WD ,11.703545824578878,0,0,0,0,0,0,0,0,0,0,0,486.0,942.8416154764776,8,4,3,3,5.103660962061983
1934,535304170,20,RL,4.219507705176107,8.979920411691197,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,6,7,7.3484692283495345,7.3484692283495345,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,85.0,ALQ,955.0,0.0,32.2490309931942,GasA,TA,Y,FuseF,6.946975992135418,0,0,6.946975992135418,0.0,1.0,1,0,3,1,TA,6,Typ,0,Missing,Attchd,7.3484692283495345,Fin,1.0,17.11724276862369,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2007,WD ,11.820410164718188,0,0,0,0,0,0,0,0,0,0,0,1040.0,1046.9469759921353,8,3,3,3,5.121643367368091
997,527107010,60,RL,4.219507705176107,9.618335609937972,Pave,Missing,IR2,Lvl,AllPub,Corner,Gtl,2,Norm,Norm,1Fam,2Story,6,5,3.4641016151377544,3.4641016151377544,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,138.0,Unf,0.0,27.892651361962706,30.265491900843113,GasA,Gd,Y,SBrkr,6.82001636467413,720,0,7.400009517162692,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,3.4641016151377544,Fin,2.0,19.6468827043885,TA,TA,Y,168,84,0,0,0,0,Missing,Missing,Missing,0,11,2008,WD ,12.061046873479915,1,0,0,0,0,0,0,0,0,0,0,138.0,1642.820016364674,8,3,3,3,4.762106606532858
64,528382020,60,RL,4.5217885770490405,9.372799299673886,Pave,Missing,IR1,Lvl,AllPub,CulDSac,Gtl,4,Norm,Norm,1Fam,2Story,8,7,3.3166247903554,1.7320508075688772,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,GLQ,524.0,Unf,0.0,25.059928172283335,33.94112549695428,GasA,Ex,Y,SBrkr,7.059617628291383,1106,0,7.727535110475448,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,Attchd,3.3166247903554,Fin,3.0,25.903667693977237,TA,TA,Y,132,57,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.577636201962656,0,0,0,0,0,0,0,0,0,0,0,524.0,2265.0596176282916,8,3,4,4,5.742785598889726
1799,528458130,60,FV,4.31748811353631,9.104979856318357,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,4,Norm,Norm,1Fam,2Story,8,5,0.0,0.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,33.46640106136302,34.40930106817051,GasA,Ex,Y,SBrkr,7.076653815443951,1426,0,7.867105500316739,0.0,0.0,2,1,4,1,Ex,11,Typ,1,Gd,BuiltIn,0.0,Fin,2.0,23.45207879911715,TA,TA,Y,208,364,0,0,0,0,Missing,Missing,Missing,0,8,2007,New,12.62306110407298,0,0,0,0,0,0,0,0,0,0,0,64.0,2617.076653815444,8,3,4,5,5.3832488380544925
230,905109170,20,RL,4.219507705176107,9.90658275744343,Pave,Missing,IR1,Low,AllPub,Inside,Mod,2,Norm,Norm,1Fam,1Story,7,7,5.744562646538029,3.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,18.110770276274835,37.68288736283355,GasA,Gd,Y,SBrkr,7.301822342137932,0,0,7.301822342137932,1.0,0.0,1,1,1,1,TA,4,Typ,2,TA,Attchd,5.744562646538029,RFn,2.0,26.267851073127396,TA,TA,Y,496,0,0,0,0,0,Missing,Missing,Missing,0,4,2010,WD ,12.506177237980513,1,0,0,0,0,0,0,0,0,0,0,1092.0,1427.301822342138,8,4,4,3,5.904571574001234
1295,902109160,50,RM,4.394449154672439,8.896724917497897,Pave,Missing,Reg,Lvl,AllPub,Corner,Gtl,2,Artery,Norm,1Fam,1.5Fin,5,5,9.38083151964686,7.615773105863909,Gable,CompShg,WdShing,Wd Shng,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,24.0,30.59411708155671,GasA,Gd,N,FuseA,6.866933284461882,780,0,7.461640392208575,0.0,0.0,1,0,2,1,Ex,6,Typ,1,Gd,Detchd,9.38083151964686,Unf,1.0,15.0,Fa,Fa,N,0,0,236,0,0,0,Missing,Missing,Missing,0,6,2008,WD ,11.713823407337118,0,0,0,0,0,0,0,0,0,0,0,360.0,1722.866933284462,8,2,2,5,3.979178399899716
638,535178120,20,RL,4.248495242049359,9.07680897935166,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Norm,Norm,1Fam,1Story,5,5,7.3484692283495345,7.3484692283495345,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,26.962937525425527,37.17526059088221,GasA,Gd,Y,FuseA,7.231287004327616,0,0,7.231287004327616,0.0,1.0,1,0,3,1,Gd,6,Typ,0,Missing,Attchd,7.3484692283495345,Unf,1.0,18.708286933869708,TA,TA,Y,280,0,0,0,0,0,Missing,GdWo,Missing,0,7,2009,WD ,11.938193200374572,0,0,0,0,0,0,0,0,0,0,0,655.0,1389.2312870043277,8,3,3,4,4.598396155909655
2278,923202134,20,RL,4.248495242049359,9.036225051729328,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,2,Feedr,Norm,1Fam,1Story,5,5,0.0,0.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,30.23243291566195,33.46640106136302,GasA,Ex,Y,SBrkr,7.02108396428914,0,0,7.02108396428914,0.0,0.0,1,0,3,1,TA,6,Typ,0,Missing,Missing,5.196152422706632,Missing,0.0,0.0,Missing,Missing,Y,0,30,0,0,0,0,Missing,Missing,Missing,0,12,2007,New,11.898187865760873,0,0,0,0,0,0,0,0,1,0,0,206.0,1127.0210839642891,8,3,3,3,4.598396155909655
2202,909252150,70,RL,4.143134726391533,8.294049640102028,Pave,Missing,Reg,Lvl,AllPub,Inside,Gtl,3,Norm,Norm,1Fam,2Story,7,8,8.774964387392123,3.4641016151377544,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,16.881943016134134,23.043437243605826,GasA,TA,Y,SBrkr,6.340359303727752,531,0,7.001245622069476,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,8.774964387392123,Unf,1.0,14.696938456699069,TA,TA,Y,0,0,0,0,0,0,Missing,MnPrv,Missing,0,6,2007,WD ,11.908340237224891,0,0,0,0,0,0,0,0,0,0,0,246.0,1068.3403593037278,8,3,3,3,5.465122198408911
